id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
371595,Guesthouse in San Francisco · ★4.80 · 1 bedroom · 1 bed · 1 bath,165574,Jonathan,,Presidio Heights,37.78146,-122.45619,Entire home/apt,70,30,253,7/1/2023,1.81,1,152,3,STR-0000138
377301,Condo in San Francisco · ★4.87 · 2 bedrooms · 2 beds · 1 bath,1896342,Julia,,Bernal Heights,37.74363,-122.41764,Entire home/apt,159,30,15,10/16/2016,0.16,1,36,0,
377569,Home in San Francisco · ★4.53 · 1 bedroom · 1 bed · 1 shared bath,1897399,Alessandra,,Mission,37.75121,-122.40993,Private room,39,30,120,8/5/2023,0.87,1,278,3,STR-0003301
379349,Guest suite in San Francisco · ★4.71 · 1 bedroom · 1 bed · 1 bath,1901233,Miriam,,Haight Ashbury,37.76646,-122.44425,Entire home/apt,137,3,420,8/27/2023,3.08,1,318,43,STR-0000963
394575,Rental unit in San Francisco · ★4.83 · Studio · 2 beds · 1 bath,1190192,Mike & Nic,,Bernal Heights,37.74131,-122.41179,Entire home/apt,149,6,526,8/24/2023,3.81,1,292,42,STR-0000920
400433,Rental unit in San Francisco · ★4.98 · 2 bedrooms · 2 beds · 2 baths,1583699,Tracy,,Mission,37.76015,-122.42098,Entire home/apt,385,3,54,8/14/2023,0.43,1,255,8,STR-0004071
409549,Condo in San Francisco · ★4.94 · 2 bedrooms · 2 beds · 1.5 baths,684131,Mary,,Bernal Heights,37.73812,-122.41807,Entire home/apt,201,2,219,8/14/2023,1.61,1,6,61,STR-0000126
409560,Home in San Francisco · ★4.76 · 1 bedroom · 1 bed · 1.5 shared baths,2038517,Rennea,,Ocean View,37.72034,-122.46745,Private room,56,30,17,8/15/2022,0.13,1,119,0,
413663,Rental unit in San Francisco · ★4.97 · 2 bedrooms · 2 beds · 2 baths,1371146,Alex,,Noe Valley,37.7488,-122.44064,Entire home/apt,300,30,72,2/27/2017,0.54,1,365,0,
415498,Rental unit in San Francisco · ★4.81 · 1 bedroom · 1 bed · 1 bath,216682,Jay,,Pacific Heights,37.79395,-122.42609,Entire home/apt,104,30,30,7/1/2023,0.22,9,351,1,
423300,Rental unit in San Francisco · ★4.72 · 1 bedroom · 3 beds · 1 bath,1776403,Natallia,,Mission,37.75686,-122.41019,Entire home/apt,127,28,33,4/30/2023,0.25,5,131,3,STR-0000166
424846,Guest suite in San Francisco · ★4.94 · 1 bedroom · 2 beds · 1.5 baths,2112291,Martha,,Inner Richmond,37.7835,-122.47445,Private room,196,2,251,8/22/2023,2.29,1,317,11,STR-0001079
431862,Rental unit in San Francisco · ★4.63 · Studio · 1 bed · 1 bath,1257432,San Francisco Life,,Downtown/Civic Center,37.78136,-122.42112,Entire home/apt,105,30,19,8/4/2023,0.16,29,256,2,
437385,Home in San Francisco · ★4.92 · 1 bedroom · 1 bed · 2 baths,2172763,Melanie,,Outer Richmond,37.77901881,-122.5037572,Private room,116,2,308,8/14/2023,2.24,1,257,8,STR-0000204
438940,Condo in San Francisco · ★4.87 · 1 bedroom · 1 bed · 1.5 shared baths,1841207,Craig,,Castro/Upper Market,37.758919,-122.434776,Private room,109,2,137,8/30/2023,1,1,71,34,STR-0001810
442349,Rental unit in San Francisco · ★4.89 · 1 bedroom · 1 bed · 1 bath,2198022,Judith,,Western Addition,37.77528,-122.42706,Entire home/apt,150,30,20,10/1/2020,0.15,1,0,0,City registration pending
442397,Home in San Francisco · ★4.97 · 2 bedrooms · 4 beds · 2 baths,2198311,Marianne,,Outer Sunset,37.7587,-122.5088,Entire home/apt,320,4,152,8/23/2023,1.11,1,0,17,STR-0002072
444675,Rental unit in San Francisco · ★4.83 · 3 bedrooms · 3 beds · 2 baths,2206832,Athena,,Glen Park,37.74088,-122.43251,Entire home/apt,176,30,12,5/4/2023,0.09,2,364,3,
450992,Rental unit in San Francisco · ★4.38 · 1 bedroom · 1 bed · 1 bath,374909,Eric,,Western Addition,37.77477,-122.43225,Entire home/apt,120,30,28,6/3/2023,0.21,3,344,1,
455783,Rental unit in San Francisco · ★4.47 · 1 bedroom · 1 bed · 1.5 shared baths,1421509,Matthew,,Outer Sunset,37.7541,-122.50854,Private room,44,30,99,2/8/2021,0.99,2,0,0,
465723,Rental unit in San Francisco · ★4.84 · 1 bedroom · 1 bed · Half-bath,305557,Sheila,,Parkside,37.74033,-122.47144,Entire home/apt,160,30,452,4/16/2022,3.3,1,321,0,STR-0000132
467507,Guest suite in San Francisco · ★4.95 · 1 bedroom · 1 bed · 1 bath,2320888,Jennifer,,Bernal Heights,37.74797,-122.41111,Entire home/apt,181,3,353,9/1/2023,2.57,1,317,49,STR-0005349
468490,Condo in San Francisco · ★4.60 · 4 bedrooms · 4 beds · 2.5 baths,285168,Bill,,Russian Hill,37.80109,-122.41385,Entire home/apt,406,2,75,8/26/2023,0.63,1,212,17,STR-0000265
474107,Home in San Francisco · ★4.91 · 3 bedrooms · 3 beds · 1 shared bath,2318089,Inés,,Excelsior,37.72369,-122.42865,Private room,70,2,146,8/14/2023,1.96,2,30,25,STR-0007772
487019,Rental unit in San Francisco · ★4.53 · 3 bedrooms · 4 beds · 2 baths,2410550,Cecile,,Potrero Hill,37.75622,-122.39821,Entire home/apt,249,5,37,7/18/2023,0.28,1,164,11,STR-0001599
487499,Rental unit in San Francisco · ★4.77 · 1 bedroom · 1 bed · 1 bath,1682183,Daniel,,Mission,37.75884,-122.42232,Entire home/apt,125,30,194,8/12/2023,1.43,1,191,4,
490931,Rental unit in San Francisco · ★4.76 · 1 bedroom · 1 bed · 1 bath,1269188,Maureen,,Bernal Heights,37.74766,-122.42041,Private room,100,30,80,11/26/2022,0.7,1,321,1,
491867,Condo in San Francisco · ★4.86 · 3 bedrooms · 3 beds · 2 baths,969518,Sona,,Western Addition,37.77196,-122.43477,Entire home/apt,425,2,66,8/9/2023,0.49,1,0,14,STR-0000192
493889,Rental unit in San Francisco · ★4.89 · 1 bedroom · 1 bed · 1 bath,2439917,Germaine,,Outer Mission,37.72833,-122.44125,Entire home/apt,198,4,110,8/14/2023,0.81,1,358,10,2023-007327STR
494111,Rental unit in San Francisco · ★4.68 · 1 bedroom · 2 beds · 1 bath,252927,Vivian,,Outer Richmond,37.77988,-122.48488,Entire home/apt,130,3,236,8/14/2023,1.75,2,317,24,STR-0005156
501770,Rental unit in San Francisco · ★4.86 · 1 bedroom · 1 bed · 1 bath,2475480,Arthur,,Haight Ashbury,37.77252,-122.43846,Entire home/apt,220,365,110,9/26/2022,0.81,5,244,1,
503362,Rental unit in San Francisco · ★4.93 · 2 bedrooms · 2 beds · 2 baths,2475480,Arthur,,Haight Ashbury,37.77265,-122.43857,Entire home/apt,350,365,116,9/15/2022,0.85,5,244,1,
504146,Guest suite in San Francisco · ★4.93 · Studio · 2 beds · 1 bath,2486135,Laura,,Marina,37.80489,-122.43746,Entire home/apt,325,2,115,8/5/2023,0.86,1,4,8,STR-0000323
505530,Home in San Francisco · ★4.53 · 4 bedrooms · 6 beds · 2 baths,698337,Emily,,Bernal Heights,37.74154,-122.4086,Entire home/apt,225,30,15,8/10/2023,0.12,2,151,2,City registration pending
511991,Condo in San Francisco · 2 bedrooms · 3 beds · 2 baths,723220,Helena,,Financial District,37.79138,-122.39761,Entire home/apt,390,31,1,9/14/2012,0.01,1,363,0,
519796,Rental unit in San Francisco · ★4.95 · 1 bedroom · 1 bed · 1 bath,2019559,Suzette,,Russian Hill,37.801,-122.42436,Entire home/apt,126,31,79,12/8/2018,0.58,1,333,0,1025574
522273,Rental unit in San Francisco · ★4.82 · 1 bedroom · 1 bed · 1.5 shared baths,2568946,Kymberli,,Bayview,37.73852,-122.39215,Private room,62,30,11,8/16/2019,0.14,1,88,0,
530857,Home in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,2607120,Gregory,,Excelsior,37.71727,-122.43644,Private room,85,5,43,8/14/2023,0.67,2,362,9,STR-0003035
531151,Home in San Francisco · ★4.92 · 4 bedrooms · 6 beds · 2.5 baths,2608908,Jennifer,,Bernal Heights,37.73466,-122.41694,Entire home/apt,449,3,26,4/17/2023,0.23,1,6,2,STR-0000603
533627,Home in San Francisco · ★4.83 · 3 bedrooms · 3 beds · 3 baths,2544752,Fran,,Potrero Hill,37.7608,-122.40379,Entire home/apt,884,30,36,7/29/2023,0.27,1,64,1,STR-0000040
537133,Guest suite in San Francisco · ★4.71 · 1 bedroom · 2 beds · 1 bath,127367,Michelle,,Castro/Upper Market,37.75714,-122.43419,Entire home/apt,97,30,7,10/18/2022,0.05,4,365,1,
541588,Home in San Francisco · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,455456,Judith,,Noe Valley,37.74994,-122.43559,Private room,63,30,163,11/10/2015,1.2,1,302,0,
545685,Guest suite in San Francisco · ★4.81 · 1 bedroom · 1 bed · 1 bath,2676602,Su,,Outer Richmond,37.77502,-122.48035,Entire home/apt,76,1,1046,8/15/2023,7.68,2,25,87,STR-0004160
555596,Guest suite in San Francisco · ★4.88 · 1 bedroom · 1 bed · 1 bath,1772044,Judy,,Noe Valley,37.74402,-122.43729,Entire home/apt,119,4,172,8/25/2023,1.27,2,51,27,2022-010573STR
561148,Home in San Francisco · ★4.95 · 3 bedrooms · 3 beds · 2 baths,2758480,Steve,,Inner Richmond,37.77689,-122.45594,Entire home/apt,450,2,39,7/20/2023,0.29,1,12,7,City Registration Pending
561602,Home in San Francisco · ★4.98 · 2 bedrooms · 2 beds · 1 shared bath,2760904,Matthew,,Bernal Heights,37.74403,-122.41755,Private room,82,4,263,8/28/2023,1.94,1,93,35,STR-0001006
563887,Guest suite in San Francisco · ★4.93 · 3 bedrooms · 3 beds · 1 bath,2772791,Bob,,Haight Ashbury,37.7592,-122.44888,Entire home/apt,250,30,16,1/16/2023,0.12,1,159,4,2022-010115STR
568161,Home in San Francisco · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,2795397,Beth,,Outer Mission,37.73218,-122.43726,Private room,72,2,413,8/21/2023,3.09,1,8,30,City Registration Pending
571042,Bungalow in San Francisco · ★5.0 · 2 bedrooms · 3 beds · 2.5 baths,1550529,Shannon,,Haight Ashbury,37.76829,-122.43968,Entire home/apt,527,60,14,9/1/2021,0.1,1,153,0,STR-0001512
571142,Serviced apartment in San Francisco · ★4.84 · 2 bedrooms · 2 beds · 1 bath,2072534,Adam,,Inner Sunset,37.76459,-122.45483,Entire home/apt,108,30,47,1/7/2023,0.35,1,322,2,
582335,Home in San Francisco · ★5.0 · 4 bedrooms · 4 beds · 3.5 baths,2867852,Adam,,Marina,37.80144,-122.43865,Entire home/apt,1149,4,11,7/27/2021,0.08,1,185,0,STR-0001314
585326,Guest suite in San Francisco · ★4.80 · 1 bedroom · 2 beds · 1 bath,2676602,Su,,Outer Richmond,37.77547,-122.48116,Entire home/apt,76,1,969,8/25/2023,7.15,2,103,97,STR-0004160
587375,Home in San Francisco · ★4.95 · 2 bedrooms · 2 beds · 1 bath,2896645,Cameron,,Mission,37.76091,-122.42393,Entire home/apt,400,3,86,8/8/2023,0.64,1,175,7,2023-003541STR
589767,Rental unit in San Francisco · ★4.78 · 2 bedrooms · 4 beds · 1 bath,1692184,Joe & Katrina,,Russian Hill,37.79769,-122.41155,Entire home/apt,275,7,33,8/15/2023,0.26,3,342,8,2022-004625STR
591431,Home in San Francisco · ★4.53 · 3 bedrooms · 3 beds · 2.5 baths,727246,Erika,,Mission,37.75,-122.4235,Entire home/apt,325,1,18,6/2/2022,0.16,1,0,0,STR-0005246
592883,Home in San Francisco · ★4.65 · 1 bedroom · 1 bed · 1 private bath,1776403,Natallia,,Mission,37.75594,-122.41105,Private room,85,7,79,8/23/2023,0.63,5,156,10,STR-0000166
593253,Condo in San Francisco · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,2929255,Trevor,,Western Addition,37.7699,-122.42917,Private room,95,5,402,8/23/2023,2.97,1,336,20,STR-0000163
596042,Rental unit in San Francisco · ★4.78 · 1 bedroom · 1 bed,216682,Jay,,Pacific Heights,37.79361,-122.42469,Private room,55,30,101,1/31/2022,0.75,9,365,0,
602535,Home in San Francisco · ★4.94 · 3 bedrooms · 4 beds · 2 baths,2981490,Sabra,,Noe Valley,37.74289341,-122.4285495,Entire home/apt,495,2,16,8/14/2023,0.12,1,69,8,STR-0005920
604221,Rental unit in San Francisco · ★4.65 · 2 bedrooms · 2 beds · 1 bath,2991110,Jerry,,Downtown/Civic Center,37.78239,-122.41833,Entire home/apt,100,30,24,6/29/2023,0.18,3,59,2,
607500,Home in San Francisco · ★4.88 · 3 bedrooms · 3 beds · 2.5 baths,1805856,Adam N Alex,,Haight Ashbury,37.76864,-122.45267,Entire home/apt,1400,4,68,1/12/2023,0.51,1,363,3,STR-0004236
616204,Rental unit in San Francisco · ★4.61 · 3 bedrooms · 4 beds · 1 bath,2806033,Tina,,Chinatown,37.79644,-122.40879,Entire home/apt,550,7,80,8/18/2023,0.6,2,365,3,STR-0002254
616517,Loft in San Francisco · ★4.81 · 2 bedrooms · 2 beds · 1 bath,3055666,Steven,,South of Market,37.77459,-122.40768,Entire home/apt,199,30,113,7/5/2022,1.17,1,365,0,
623906,Home in San Francisco · ★5.0 · 2 bedrooms · 1 bed · 1 bath,1772044,Judy,,Noe Valley,37.74551,-122.43723,Entire home/apt,119,5,4,12/1/2022,0.04,2,44,1,2022-010573STR
626349,Condo in San Francisco · ★4.72 · 1 bedroom · 1 bed · 1 bath,2528117,Sean,,South of Market,37.78097,-122.40628,Entire home/apt,117,30,53,4/12/2023,0.39,1,63,1,
628068,Condo in San Francisco · ★4.84 · 1 bedroom · 1 bed · 1 bath,1347606,Momchil,,Financial District,37.78724,-122.39825,Entire home/apt,105,30,63,3/20/2023,0.54,1,40,4,
632303,Rental unit in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,2206832,Athena,,Glen Park,37.73932,-122.43337,Entire home/apt,126,30,23,1/31/2023,0.18,2,257,3,
633629,Rental unit in San Francisco · ★4.75 · 1 bedroom · 1 bed · 1 private bath,3151325,Andrea,,Outer Mission,37.73175,-122.44106,Private room,99,1,89,2/21/2023,0.79,2,167,6,2023-004202STR
640895,Rental unit in San Francisco · ★4.95 · 3 bedrooms · 3 beds · 1.5 baths,3191748,Anna,,Mission,37.7673,-122.42582,Entire home/apt,500,30,20,12/7/2019,0.15,1,204,0,STR-0003671
642672,Rental unit in San Francisco · ★5.0 · 1 bedroom · 2 beds · 1 bath,611216,Yasaman,,Bernal Heights,37.74584,-122.42412,Entire home/apt,99,30,6,6/20/2013,0.04,1,136,0,
646275,Condo in San Francisco · ★4.82 · 1 bedroom · 1 bed · 1 bath,1094388,Lynnore,,Bernal Heights,37.74762,-122.41584,Entire home/apt,166,4,132,8/31/2022,0.98,1,223,0,2023-005026STR
647360,Rental unit in San Francisco · ★4.97 · 1 bedroom · 2 beds · 1 bath,3245648,Eric & Peter,,Lakeshore,37.73286,-122.47812,Entire home/apt,271,2,475,8/26/2023,3.56,1,314,52,STR-0000044
648086,Home in San Francisco · ★4.81 · 1 bedroom · 1 bed · 1 private bath,3250518,Ponge,,Bernal Heights,37.74189,-122.41902,Private room,79,3,343,8/27/2023,2.57,1,147,31,STR-0001829
654279,Home in San Francisco · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,3289160,Tim & Chris,,Bayview,37.74444,-122.40408,Private room,100,3,353,8/31/2023,2.63,1,222,32,STR-0004235<br /><br />(Formerly STR-0000161)
658687,Home in San Francisco · ★4.82 · 4 bedrooms · 4 beds · 2 baths,3322015,Craig,,Haight Ashbury,37.76561,-122.44796,Entire home/apt,450,3,61,8/14/2023,0.49,1,0,7,STR-0001666
663623,Rental unit in San Francisco · ★4.80 · 2 bedrooms · 2 beds · 1.5 baths,119920,Gwen,,Mission,37.7562,-122.40944,Entire home/apt,240,3,46,8/20/2023,0.42,1,287,5,STR-0001506
664307,Guest suite in San Francisco · ★4.71 · 1 bedroom · 1 bed · 1 private bath,3355966,Geoff,,Mission,37.75292,-122.4186,Private room,95,2,484,8/26/2023,3.61,2,351,25,STR-0005178
664315,Home in San Francisco · ★4.83 · 2 bedrooms · 2 beds · 2 baths,3355966,Geoff,,Mission,37.75502,-122.41889,Entire home/apt,136,7,6,1/3/2019,0.05,2,0,0,City Registration Pending
678556,Guest suite in San Francisco · ★4.93 · 1 bedroom · 1 bed · 1 bath,3453060,Lorraine,,Haight Ashbury,37.77426,-122.45376,Entire home/apt,175,5,479,8/31/2023,3.59,1,113,31,STR-0000027
680288,Guest suite in San Francisco · ★4.87 · 1 bedroom · 2 beds · 1 bath,3463569,Ken,,Mission,37.7523,-122.41395,Entire home/apt,175,2,311,8/19/2023,2.33,1,187,15,STR-0000002
691023,Home in San Francisco · ★4.92 · 3 bedrooms · 3 beds · 2.5 baths,3531780,Mickey,,Castro/Upper Market,37.75757,-122.42693,Entire home/apt,571,4,52,8/2/2023,0.39,1,37,8,STR-0004590
699723,Rental unit in San Francisco · ★4.90 · 2 bedrooms · 2 beds · 2 baths,469757,Reid,,Potrero Hill,37.76497,-122.39798,Entire home/apt,444,4,87,8/15/2023,0.69,1,296,13,City registration pending
715543,Loft in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,3676663,Catherine Marie,,Mission,37.76196,-122.41361,Entire home/apt,180,30,4,9/4/2014,0.03,2,0,0,
719431,Guest suite in San Francisco · ★4.85 · 1 bedroom · 1 bed · 1 bath,783438,Phil,,West of Twin Peaks,37.73993,-122.4686,Entire home/apt,82,1,455,8/19/2023,3.44,2,79,57,STR-0000053
720811,Rental unit in San Francisco · ★4.76 · 1 bedroom · 2 beds · 1 bath,93873,Ron & Cherie,,Inner Richmond,37.77739,-122.46161,Entire home/apt,169,3,295,8/24/2023,2.23,1,87,26,STR-0005426
727866,Guest suite in San Francisco · ★4.91 · 1 bedroom · 1 bed · 1 bath,1743076,Kevin & Esther,,Outer Sunset,37.747253,-122.504105,Entire home/apt,164,1,597,8/15/2023,4.51,1,136,58,STR-0000207
727969,Rental unit in San Francisco · ★4.72 · 1 bedroom · 1 bed · 1 bath,3729230,Grace,,Noe Valley,37.7527,-122.43294,Entire home/apt,159,30,269,3/31/2023,2.03,2,365,2,STR-0000791
728585,Guest suite in San Francisco · ★4.91 · 1 bedroom · 1 bed · 1 bath,3780377,Doug,,Noe Valley,37.74988,-122.4355,Entire home/apt,139,3,414,8/27/2023,3.12,1,289,54,STR-0000052
728884,Home in San Francisco · ★4.87 · 2 bedrooms · 3 beds · 1 bath,3729230,Grace,,Noe Valley,37.75277,-122.43517,Entire home/apt,207,30,143,8/4/2022,1.55,2,358,0,STR-0000791
734801,Loft in San Francisco · ★4.83 · 1 bedroom · 2 beds · 1 bath,3832375,Basia,,Pacific Heights,37.78972,-122.43086,Entire home/apt,220,31,36,8/3/2023,0.27,1,323,3,
734839,Rental unit in San Francisco · ★4.94 · 2 bedrooms · 2 beds · 1 bath,3832802,Kenji,,North Beach,37.80074,-122.41048,Entire home/apt,325,30,200,8/13/2023,1.52,1,215,6,
738547,Guest suite in San Francisco · ★4.70 · 2 bedrooms · 3 beds · 1 bath,3860047,Robert,,Russian Hill,37.80601,-122.41901,Entire home/apt,395,3,204,8/16/2023,1.58,1,296,24,STR-0004924
741327,Rental unit in San Francisco · ★4.0 · 1 bedroom · 1 bed · 1 bath,9965793,The Twist,,Nob Hill,37.79102,-122.40921,Entire home/apt,123,30,11,1/28/2023,0.08,9,152,1,
745867,Townhouse in San Francisco · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,3676045,Annie Maya,,Potrero Hill,37.75393,-122.39924,Private room,40,30,41,7/31/2023,0.31,1,121,1,
745957,Home in San Francisco · 1 bedroom · 1 bed,576273,Darren,,Financial District,37.79492,-122.40312,Private room,500,30,0,,,3,365,0,
747167,Home in San Francisco · 1 bedroom · 1 bed,576273,Darren,,Chinatown,37.79495,-122.40515,Private room,600,30,0,,,3,365,0,
749990,Rental unit in San Francisco · ★4.90 · 1 bedroom · 2 beds · 1 bath,2475480,Arthur,,Haight Ashbury,37.77174,-122.43831,Entire home/apt,225,365,74,2/5/2023,0.56,5,213,1,
752607,Home in San Francisco · ★4.78 · 3 bedrooms · 4 beds · 1 bath,3958328,Lily,,Mission,37.76548,-122.42032,Entire home/apt,275,5,397,8/19/2023,3.02,1,79,40,STR-0001363
754117,Guest suite in San Francisco · ★4.97 · 1 bedroom · 3 beds · 1 bath,3967658,Ryan,,Haight Ashbury,37.77234,-122.44622,Entire home/apt,190,30,177,7/1/2023,1.35,1,243,4,Pending Application
758815,Rental unit in San Francisco · ★4.86 · 1 bedroom · 2 beds · 1 bath,3998807,Jacinta,,Marina,37.80304,-122.44187,Entire home/apt,130,30,28,6/7/2023,0.25,1,207,3,1021857
765914,Loft in San Francisco · ★4.81 · 1 bedroom · 1 bed · 1.5 baths,4038852,Garry,,Mission,37.75778,-122.41316,Entire home/apt,420,7,57,7/1/2023,0.43,1,355,5,STR-0002749
767506,Home in San Francisco · ★4.83 · 3 bedrooms · 5 beds · 2 baths,3807182,Jennifer,,West of Twin Peaks,37.74412,-122.45273,Entire home/apt,407,2,146,8/6/2023,1.12,1,126,13,STR-0000472
769734,Cottage in San Francisco · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,4060777,Annie,,Mission,37.75796,-122.40913,Private room,90,2,139,8/12/2023,1.17,1,142,26,STR-0002863
774323,Condo in San Francisco · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,4085271,Jan,,Mission,37.76034,-122.42394,Private room,130,2,462,8/25/2023,3.55,2,139,34,STR-0000504
776239,Home in San Francisco · ★4.98 · 3 bedrooms · 5 beds · 2 baths,4094089,Josh,,Castro/Upper Market,37.75948,-122.44357,Entire home/apt,530,5,50,8/15/2023,0.58,1,356,6,STR-0002738
779575,Hostel in San Francisco · ★4.0 · 1 bedroom · 2 beds · 3 baths,4110614,Francisco,,South of Market,37.77685,-122.41701,Private room,120,30,7,8/26/2015,0.05,1,365,0,
781945,Rental unit in San Francisco · ★4.0 · 2 bedrooms · 2 beds · 2 baths,4124339,Tanmay,,Financial District,37.78471,-122.39852,Entire home/apt,350,183,3,9/13/2013,0.02,1,0,0,
783821,Rental unit in San Francisco · ★4.80 · 1 bedroom · 1 bed · 1 bath,137980,Jack,,Castro/Upper Market,37.75919,-122.43723,Entire home/apt,395,30,25,8/14/2023,0.22,3,317,2,
784071,Rental unit in San Francisco · ★4.91 · 2 bedrooms · 2 beds · 1.5 baths,3772252,Timothy,,Castro/Upper Market,37.7601,-122.42869,Entire home/apt,300,30,100,8/7/2023,0.76,1,347,4,
794626,Rental unit in San Francisco · ★4.63 · 1 bedroom · 4 beds · 1 bath,4186663,Justin,,Excelsior,37.72882,-122.42539,Entire home/apt,119,2,342,8/15/2023,2.63,1,335,29,2023-001610STR
